mls,school,campus_number
17405521,HOUSTON MATH SCIENCE AND TECHNOLOG,101912310
20653756,HOUSTON MATH SCIENCE AND TECHNOLOG,101912310
23586363,HOUSTON MATH SCIENCE AND TECHNOLOG,101912310
24973759,HOUSTON MATH SCIENCE AND TECHNOLOG,101912310
26012702,HOUSTON MATH SCIENCE AND TECHNOLOG,101912310
27472465,HOUSTON MATH SCIENCE AND TECHNOLOG,101912310
31435713,HOUSTON MATH SCIENCE AND TECHNOLOG,101912310
31855113,HOUSTON MATH SCIENCE AND TECHNOLOG,101912310
33649977,HOUSTON MATH SCIENCE AND TECHNOLOG,101912310
41266214,HOUSTON MATH SCIENCE AND TECHNOLOG,101912310
45755839,HOUSTON MATH SCIENCE AND TECHNOLOG,101912310
48074284,HOUSTON MATH SCIENCE AND TECHNOLOG,101912310
48422452,HOUSTON MATH SCIENCE AND TECHNOLOG,101912310
53392561,HOUSTON MATH SCIENCE AND TECHNOLOG,101912310
53727913,HOUSTON MATH SCIENCE AND TECHNOLOG,101912310
54357446,HOUSTON MATH SCIENCE AND TECHNOLOG,101912310
56091796,HOUSTON MATH SCIENCE AND TECHNOLOG,101912310
56929239,HOUSTON MATH SCIENCE AND TECHNOLOG,101912310
68564857,HOUSTON MATH SCIENCE AND TECHNOLOG,101912310
69091302,HOUSTON MATH SCIENCE AND TECHNOLOG,101912310
73504725,HOUSTON MATH SCIENCE AND TECHNOLOG,101912310
74305378,HOUSTON MATH SCIENCE AND TECHNOLOG,101912310
75074139,HOUSTON MATH SCIENCE AND TECHNOLOG,101912310
84369304,HOUSTON MATH SCIENCE AND TECHNOLOG,101912310
85759875,HOUSTON MATH SCIENCE AND TECHNOLOG,101912310
86290807,HOUSTON MATH SCIENCE AND TECHNOLOG,101912310
89218882,HOUSTON MATH SCIENCE AND TECHNOLOG,101912310
91994173,HOUSTON MATH SCIENCE AND TECHNOLOG,101912310
97415141,HOUSTON MATH SCIENCE AND TECHNOLOG,101912310
98633461,HOUSTON MATH SCIENCE AND TECHNOLOG,101912310
849724,WESTBURY H S,101912017
3782136,WESTBURY H S,101912017
4484698,WESTBURY H S,101912017
4663442,WESTBURY H S,101912017
8431961,WESTBURY H S,101912017
8920646,WESTBURY H S,101912017
10018333,WESTBURY H S,101912017
10122395,WESTBURY H S,101912017
10145834,WESTBURY H S,101912017
10458434,WESTBURY H S,101912017
10518583,WESTBURY H S,101912017
12019404,WESTBURY H S,101912017
12258124,WESTBURY H S,101912017
13237620,WESTBURY H S,101912017
13288847,WESTBURY H S,101912017
15122012,WESTBURY H S,101912017
16773895,WESTBURY H S,101912017
16781831,WESTBURY H S,101912017
17821978,WESTBURY H S,101912017
18985628,WESTBURY H S,101912017
19213236,WESTBURY H S,101912017
19734021,WESTBURY H S,101912017
19947838,WESTBURY H S,101912017
20177779,WESTBURY H S,101912017
20603539,WESTBURY H S,101912017
22026485,WESTBURY H S,101912017
22244297,WESTBURY H S,101912017
22523359,WESTBURY H S,101912017
22620714,WESTBURY H S,101912017
22767989,WESTBURY H S,101912017
23811079,WESTBURY H S,101912017
24166348,WESTBURY H S,101912017
26183110,WESTBURY H S,101912017
26202223,WESTBURY H S,101912017
28328422,WESTBURY H S,101912017
28512892,WESTBURY H S,101912017
28577169,WESTBURY H S,101912017
28713732,WESTBURY H S,101912017
28879198,WESTBURY H S,101912017
29874209,WESTBURY H S,101912017
30278277,WESTBURY H S,101912017
31120947,WESTBURY H S,101912017
31498382,WESTBURY H S,101912017
31607097,WESTBURY H S,101912017
31887701,WESTBURY H S,101912017
32251532,WESTBURY H S,101912017
33407221,WESTBURY H S,101912017
33542154,WESTBURY H S,101912017
34155947,WESTBURY H S,101912017
34748376,WESTBURY H S,101912017
36218968,WESTBURY H S,101912017
36616431,WESTBURY H S,101912017
37958479,WESTBURY H S,101912017
38129405,WESTBURY H S,101912017
38333347,WESTBURY H S,101912017
39772414,WESTBURY H S,101912017
40285392,WESTBURY H S,101912017
40529147,WESTBURY H S,101912017
40600230,WESTBURY H S,101912017
41582695,WESTBURY H S,101912017
41687971,WESTBURY H S,101912017
42251738,WESTBURY H S,101912017
42307891,WESTBURY H S,101912017
42676052,WESTBURY H S,101912017
43265738,WESTBURY H S,101912017
43531995,WESTBURY H S,101912017
44711998,WESTBURY H S,101912017
44976712,WESTBURY H S,101912017
45154424,WESTBURY H S,101912017
45284655,WESTBURY H S,101912017
47241971,WESTBURY H S,101912017
47957666,WESTBURY H S,101912017
48032029,WESTBURY H S,101912017
48666558,WESTBURY H S,101912017
49127875,WESTBURY H S,101912017
50162937,WESTBURY H S,101912017
50358301,WESTBURY H S,101912017
50752985,WESTBURY H S,101912017
51930695,WESTBURY H S,101912017
53096977,WESTBURY H S,101912017
54319227,WESTBURY H S,101912017
54722063,WESTBURY H S,101912017
54823912,WESTBURY H S,101912017
55380677,WESTBURY H S,101912017
56958931,WESTBURY H S,101912017
57128168,WESTBURY H S,101912017
57386013,WESTBURY H S,101912017
57496115,WESTBURY H S,101912017
57772394,WESTBURY H S,101912017
57802604,WESTBURY H S,101912017
58067813,WESTBURY H S,101912017
58420805,WESTBURY H S,101912017
58445275,WESTBURY H S,101912017
58534220,WESTBURY H S,101912017
59908680,WESTBURY H S,101912017
60271043,WESTBURY H S,101912017
60571214,WESTBURY H S,101912017
60754684,WESTBURY H S,101912017
60894950,WESTBURY H S,101912017
62579740,WESTBURY H S,101912017
64020015,WESTBURY H S,101912017
64092016,WESTBURY H S,101912017
64508143,WESTBURY H S,101912017
66981355,WESTBURY H S,101912017
68657317,WESTBURY H S,101912017
68996255,WESTBURY H S,101912017
69085146,WESTBURY H S,101912017
70302789,WESTBURY H S,101912017
70624757,WESTBURY H S,101912017
71290090,WESTBURY H S,101912017
71686521,WESTBURY H S,101912017
72608691,WESTBURY H S,101912017
72865498,WESTBURY H S,101912017
73486071,WESTBURY H S,101912017
73763384,WESTBURY H S,101912017
73978676,WESTBURY H S,101912017
74373771,WESTBURY H S,101912017
74474163,WESTBURY H S,101912017
74474511,WESTBURY H S,101912017
74790395,WESTBURY H S,101912017
74947575,WESTBURY H S,101912017
75848214,WESTBURY H S,101912017
76440135,WESTBURY H S,101912017
76500746,WESTBURY H S,101912017
76995002,WESTBURY H S,101912017
77083962,WESTBURY H S,101912017
77328830,WESTBURY H S,101912017
77341651,WESTBURY H S,101912017
78136217,WESTBURY H S,101912017
79292746,WESTBURY H S,101912017
80634706,WESTBURY H S,101912017
80720162,WESTBURY H S,101912017
81095645,WESTBURY H S,101912017
81226023,WESTBURY H S,101912017
81326655,WESTBURY H S,101912017
81427647,WESTBURY H S,101912017
81629655,WESTBURY H S,101912017
81898528,WESTBURY H S,101912017
82284682,WESTBURY H S,101912017
82443268,WESTBURY H S,101912017
82589436,WESTBURY H S,101912017
84599572,WESTBURY H S,101912017
85127215,WESTBURY H S,101912017
85364759,WESTBURY H S,101912017
85481503,WESTBURY H S,101912017
85958719,WESTBURY H S,101912017
86442289,WESTBURY H S,101912017
86528284,WESTBURY H S,101912017
86619660,WESTBURY H S,101912017
87831127,WESTBURY H S,101912017
88491541,WESTBURY H S,101912017
89739177,WESTBURY H S,101912017
90025024,WESTBURY H S,101912017
91249657,WESTBURY H S,101912017
92104795,WESTBURY H S,101912017
92791912,WESTBURY H S,101912017
93243759,WESTBURY H S,101912017
93645586,WESTBURY H S,101912017
94430854,WESTBURY H S,101912017
95120515,WESTBURY H S,101912017
95165913,WESTBURY H S,101912017
95902606,WESTBURY H S,101912017
96323182,WESTBURY H S,101912017
96871362,WESTBURY H S,101912017
97733539,WESTBURY H S,101912017
98031981,WESTBURY H S,101912017
875166,YATES H S,101912020
1016386,YATES H S,101912020
2659908,YATES H S,101912020
2866520,YATES H S,101912020
3027961,YATES H S,101912020
3554395,YATES H S,101912020
4448315,YATES H S,101912020
5562406,YATES H S,101912020
10564878,YATES H S,101912020
10841505,YATES H S,101912020
10864519,YATES H S,101912020
10983275,YATES H S,101912020
11447382,YATES H S,101912020
11462213,YATES H S,101912020
11662244,YATES H S,101912020
12730896,YATES H S,101912020
12870525,YATES H S,101912020
13139415,YATES H S,101912020
13532622,YATES H S,101912020
15578739,YATES H S,101912020
16066274,YATES H S,101912020
16932057,YATES H S,101912020
17056955,YATES H S,101912020
18281082,YATES H S,101912020
18448740,YATES H S,101912020
18931804,YATES H S,101912020
19306809,YATES H S,101912020
19937617,YATES H S,101912020
21564639,YATES H S,101912020
22191368,YATES H S,101912020
22548857,YATES H S,101912020
23268054,YATES H S,101912020
24899646,YATES H S,101912020
24927770,YATES H S,101912020
26041021,YATES H S,101912020
26275087,YATES H S,101912020
26295902,YATES H S,101912020
27301988,YATES H S,101912020
28355431,YATES H S,101912020
28576521,YATES H S,101912020
29483905,YATES H S,101912020
31409450,YATES H S,101912020
32034812,YATES H S,101912020
32739572,YATES H S,101912020
33373181,YATES H S,101912020
33676698,YATES H S,101912020
38343832,YATES H S,101912020
38672665,YATES H S,101912020
38849862,YATES H S,101912020
38898459,YATES H S,101912020
38911659,YATES H S,101912020
38914706,YATES H S,101912020
44714075,YATES H S,101912020
46475924,YATES H S,101912020
46493564,YATES H S,101912020
48692968,YATES H S,101912020
49704203,YATES H S,101912020
49896522,YATES H S,101912020
51251459,YATES H S,101912020
51684996,YATES H S,101912020
53248839,YATES H S,101912020
53875675,YATES H S,101912020
55670317,YATES H S,101912020
57518887,YATES H S,101912020
58671492,YATES H S,101912020
58992773,YATES H S,101912020
59346135,YATES H S,101912020
61713072,YATES H S,101912020
62198638,YATES H S,101912020
63298093,YATES H S,101912020
64444237,YATES H S,101912020
64898666,YATES H S,101912020
65334416,YATES H S,101912020
67180963,YATES H S,101912020
69123551,YATES H S,101912020
70959803,YATES H S,101912020
71255322,YATES H S,101912020
71954401,YATES H S,101912020
73826256,YATES H S,101912020
75204262,YATES H S,101912020
77088968,YATES H S,101912020
78343832,YATES H S,101912020
79346345,YATES H S,101912020
80293199,YATES H S,101912020
81201157,YATES H S,101912020
81655093,YATES H S,101912020
81956017,YATES H S,101912020
82221564,YATES H S,101912020
83580387,YATES H S,101912020
84141547,YATES H S,101912020
85045256,YATES H S,101912020
87297019,YATES H S,101912020
87580978,YATES H S,101912020
88070214,YATES H S,101912020
88183341,YATES H S,101912020
89720432,YATES H S,101912020
90165515,YATES H S,101912020
91054542,YATES H S,101912020
91769608,YATES H S,101912020
94929803,YATES H S,101912020
95068761,YATES H S,101912020
95177102,YATES H S,101912020
95233662,YATES H S,101912020
95981011,YATES H S,101912020
96799304,YATES H S,101912020
98144790,YATES H S,101912020
98215351,YATES H S,101912020
98350520,YATES H S,101912020
98359587,YATES H S,101912020
899952,STERLING H S,101912014
2837464,STERLING H S,101912014
5199344,STERLING H S,101912014
5467901,STERLING H S,101912014
10767554,STERLING H S,101912014
11339827,STERLING H S,101912014
11768087,STERLING H S,101912014
12231763,STERLING H S,101912014
12476283,STERLING H S,101912014
15378590,STERLING H S,101912014
15551712,STERLING H S,101912014
17793273,STERLING H S,101912014
23626901,STERLING H S,101912014
25308773,STERLING H S,101912014
26799719,STERLING H S,101912014
31713357,STERLING H S,101912014
39660284,STERLING H S,101912014
40062041,STERLING H S,101912014
41047634,STERLING H S,101912014
43147414,STERLING H S,101912014
44206319,STERLING H S,101912014
45803554,STERLING H S,101912014
45982864,STERLING H S,101912014
47994710,STERLING H S,101912014
48222624,STERLING H S,101912014
48918323,STERLING H S,101912014
51311424,STERLING H S,101912014
51906363,STERLING H S,101912014
52751753,STERLING H S,101912014
54916442,STERLING H S,101912014
56980939,STERLING H S,101912014
57104815,STERLING H S,101912014
57750652,STERLING H S,101912014
57771640,STERLING H S,101912014
58167217,STERLING H S,101912014
63823497,STERLING H S,101912014
65010297,STERLING H S,101912014
67942679,STERLING H S,101912014
68081239,STERLING H S,101912014
69888787,STERLING H S,101912014
70396134,STERLING H S,101912014
73279747,STERLING H S,101912014
77550797,STERLING H S,101912014
78392810,STERLING H S,101912014
79512485,STERLING H S,101912014
83850797,STERLING H S,101912014
85999947,STERLING H S,101912014
86963601,STERLING H S,101912014
88503369,STERLING H S,101912014
89468768,STERLING H S,101912014
93612652,STERLING H S,101912014
96980243,STERLING H S,101912014
97135753,STERLING H S,101912014
97471335,STERLING H S,101912014
919728,LAMAR H S,101912008
956258,LAMAR H S,101912008
964027,LAMAR H S,101912008
2376944,LAMAR H S,101912008
2561808,LAMAR H S,101912008
2569510,LAMAR H S,101912008
2571718,LAMAR H S,101912008
2571718,LAMAR H S,101912008
2587468,LAMAR H S,101912008
2914096,LAMAR H S,101912008
3188997,LAMAR H S,101912008
3515388,LAMAR H S,101912008
3654933,LAMAR H S,101912008
3872865,LAMAR H S,101912008
4117192,LAMAR H S,101912008
4453610,LAMAR H S,101912008
4696265,LAMAR H S,101912008
4760271,LAMAR H S,101912008
5271450,LAMAR H S,101912008
5275914,LAMAR H S,101912008
5293266,LAMAR H S,101912008
5294443,LAMAR H S,101912008
5671570,LAMAR H S,101912008
6482680,LAMAR H S,101912008
6675750,LAMAR H S,101912008
6842063,LAMAR H S,101912008
6905334,LAMAR H S,101912008
6958708,LAMAR H S,101912008
7221693,LAMAR H S,101912008
7270412,LAMAR H S,101912008
7344983,LAMAR H S,101912008
7386502,LAMAR H S,101912008
7549366,LAMAR H S,101912008
7644883,LAMAR H S,101912008
7847350,LAMAR H S,101912008
8197773,LAMAR H S,101912008
8346129,LAMAR H S,101912008
8430284,LAMAR H S,101912008
8598669,LAMAR H S,101912008
8735419,LAMAR H S,101912008
8770519,LAMAR H S,101912008
8797838,LAMAR H S,101912008
8861977,LAMAR H S,101912008
8986003,LAMAR H S,101912008
8997693,LAMAR H S,101912008
9413639,LAMAR H S,101912008
9445250,LAMAR H S,101912008
9563441,LAMAR H S,101912008
9762408,LAMAR H S,101912008
9791409,LAMAR H S,101912008
10119881,LAMAR H S,101912008
10209212,LAMAR H S,101912008
10231427,LAMAR H S,101912008
10307658,LAMAR H S,101912008
10478461,LAMAR H S,101912008
10519978,LAMAR H S,101912008
10582796,LAMAR H S,101912008
10837770,LAMAR H S,101912008
10883915,LAMAR H S,101912008
11146956,LAMAR H S,101912008
11301473,LAMAR H S,101912008
11356792,LAMAR H S,101912008
11536996,LAMAR H S,101912008
11725906,LAMAR H S,101912008
11958900,LAMAR H S,101912008
12124409,LAMAR H S,101912008
12779450,LAMAR H S,101912008
12892280,LAMAR H S,101912008
12917338,LAMAR H S,101912008
12933915,LAMAR H S,101912008
13242230,LAMAR H S,101912008
13291460,LAMAR H S,101912008
13544466,LAMAR H S,101912008
13840171,LAMAR H S,101912008
13938486,LAMAR H S,101912008
14092267,LAMAR H S,101912008
14190006,LAMAR H S,101912008
14564553,LAMAR H S,101912008
14702643,LAMAR H S,101912008
14834187,LAMAR H S,101912008
15037028,LAMAR H S,101912008
15080548,LAMAR H S,101912008
15208287,LAMAR H S,101912008
15374390,LAMAR H S,101912008
15475660,LAMAR H S,101912008
15823318,LAMAR H S,101912008
15909868,LAMAR H S,101912008
16203839,LAMAR H S,101912008
16242745,LAMAR H S,101912008
16307473,LAMAR H S,101912008
16379921,LAMAR H S,101912008
16392112,LAMAR H S,101912008
16632508,LAMAR H S,101912008
16775075,LAMAR H S,101912008
17305171,LAMAR H S,101912008
17655836,LAMAR H S,101912008
17936309,LAMAR H S,101912008
18402995,LAMAR H S,101912008
18714520,LAMAR H S,101912008
18748855,LAMAR H S,101912008
19274054,LAMAR H S,101912008
19318354,LAMAR H S,101912008
19513619,LAMAR H S,101912008
19757684,LAMAR H S,101912008
20114536,LAMAR H S,101912008
20253005,LAMAR H S,101912008
20257555,LAMAR H S,101912008
20485385,LAMAR H S,101912008
20637019,LAMAR H S,101912008
21037204,LAMAR H S,101912008
21226607,LAMAR H S,101912008
21315276,LAMAR H S,101912008
21780891,LAMAR H S,101912008
22218895,LAMAR H S,101912008
22441580,LAMAR H S,101912008
22987504,LAMAR H S,101912008
23267723,LAMAR H S,101912008
23353569,LAMAR H S,101912008
23531986,LAMAR H S,101912008
23549544,LAMAR H S,101912008
23622543,LAMAR H S,101912008
23935015,LAMAR H S,101912008
24185831,LAMAR H S,101912008
24273472,LAMAR H S,101912008
24313943,LAMAR H S,101912008
24353092,LAMAR H S,101912008
25031177,LAMAR H S,101912008
25116086,LAMAR H S,101912008
25432234,LAMAR H S,101912008
25639464,LAMAR H S,101912008
25752563,LAMAR H S,101912008
25951620,LAMAR H S,101912008
26222190,LAMAR H S,101912008
26226646,LAMAR H S,101912008
26260310,LAMAR H S,101912008
26585380,LAMAR H S,101912008
26601732,LAMAR H S,101912008
26732714,LAMAR H S,101912008
26847135,LAMAR H S,101912008
26880126,LAMAR H S,101912008
26915030,LAMAR H S,101912008
27079590,LAMAR H S,101912008
27087722,LAMAR H S,101912008
27253216,LAMAR H S,101912008
27544232,LAMAR H S,101912008
27753665,LAMAR H S,101912008
27793277,LAMAR H S,101912008
28042221,LAMAR H S,101912008
28179759,LAMAR H S,101912008
28266768,LAMAR H S,101912008
28286726,LAMAR H S,101912008
28406857,LAMAR H S,101912008
28532900,LAMAR H S,101912008
28635834,LAMAR H S,101912008
28698329,LAMAR H S,101912008
28793010,LAMAR H S,101912008
29239577,LAMAR H S,101912008
29348686,LAMAR H S,101912008
29403923,LAMAR H S,101912008
29513112,LAMAR H S,101912008
30231990,LAMAR H S,101912008
30376231,LAMAR H S,101912008
30400303,LAMAR H S,101912008
30469224,LAMAR H S,101912008
30527121,LAMAR H S,101912008
30569321,LAMAR H S,101912008
30628478,LAMAR H S,101912008
30827446,LAMAR H S,101912008
30829154,LAMAR H S,101912008
31181794,LAMAR H S,101912008
31229225,LAMAR H S,101912008
32268688,LAMAR H S,101912008
32279965,LAMAR H S,101912008
32334994,LAMAR H S,101912008
32689476,LAMAR H S,101912008
32841757,LAMAR H S,101912008
33119708,LAMAR H S,101912008
33154002,LAMAR H S,101912008
33627021,LAMAR H S,101912008
34544849,LAMAR H S,101912008
34763890,LAMAR H S,101912008
35060684,LAMAR H S,101912008
35285425,LAMAR H S,101912008
35309746,LAMAR H S,101912008
35492659,LAMAR H S,101912008
35580730,LAMAR H S,101912008
35898517,LAMAR H S,101912008
35943320,LAMAR H S,101912008
36019097,LAMAR H S,101912008
36105928,LAMAR H S,101912008
36115354,LAMAR H S,101912008
36179611,LAMAR H S,101912008
36261746,LAMAR H S,101912008
36727895,LAMAR H S,101912008
36746318,LAMAR H S,101912008
36777449,LAMAR H S,101912008
36818273,LAMAR H S,101912008
37091710,LAMAR H S,101912008
37406733,LAMAR H S,101912008
37550789,LAMAR H S,101912008
37998411,LAMAR H S,101912008
38006407,LAMAR H S,101912008
38579332,LAMAR H S,101912008
38630386,LAMAR H S,101912008
39144423,LAMAR H S,101912008
39259073,LAMAR H S,101912008
39469515,LAMAR H S,101912008
39584971,LAMAR H S,101912008
39667620,LAMAR H S,101912008
39902451,LAMAR H S,101912008
39983287,LAMAR H S,101912008
40037047,LAMAR H S,101912008
40196802,LAMAR H S,101912008
40232809,LAMAR H S,101912008
40325085,LAMAR H S,101912008
40435436,LAMAR H S,101912008
40495550,LAMAR H S,101912008
40509719,LAMAR H S,101912008
40523629,LAMAR H S,101912008
40614191,LAMAR H S,101912008
40904200,LAMAR H S,101912008
40961862,LAMAR H S,101912008
40997662,LAMAR H S,101912008
41189547,LAMAR H S,101912008
41310651,LAMAR H S,101912008
41675383,LAMAR H S,101912008
41826085,LAMAR H S,101912008
41845372,LAMAR H S,101912008
42334048,LAMAR H S,101912008
42340163,LAMAR H S,101912008
42588158,LAMAR H S,101912008
42828805,LAMAR H S,101912008
42945132,LAMAR H S,101912008
42997701,LAMAR H S,101912008
43021081,LAMAR H S,101912008
43093425,LAMAR H S,101912008
